step	loss
3145	0.07620274275541306
3167	0.08008147031068802
3189	0.07680287212133408
3211	0.07710449397563934
3233	0.07736897468566895
3255	0.07429700344800949
3277	0.07465336471796036
3299	0.07484645396471024
3321	0.06950993835926056
3343	0.07535750418901443
3365	0.07733052223920822
3387	0.0762087032198906
3409	0.07141938805580139
3431	0.08629834651947021
3453	0.08035894483327866
3475	0.07124122977256775
3497	0.07216134667396545
3519	0.07942898571491241
3541	0.0712711438536644
3563	0.07702352851629257
3585	0.07544403523206711
3607	0.08226077258586884
3629	0.07021785527467728
3651	0.07666770368814468
3673	0.0738057792186737
3695	0.07173170894384384
3717	0.09017456322908401
3739	0.07643000036478043
3761	0.07824897021055222
3783	0.0795290395617485
3805	0.08299976587295532
3827	0.07150591909885406
3849	0.08317261934280396
3871	0.07417067885398865
3893	0.07881265878677368
3915	0.07845928519964218
3937	0.07478448748588562
3959	0.08236932754516602
3981	0.0674685463309288
4003	0.06995633989572525
4025	0.07708019018173218
4047	0.08206626027822495
4069	0.07986006885766983
4091	0.0736284926533699
4113	0.07062875479459763
4135	0.08017389476299286
4157	0.07032177597284317
4179	0.07537834346294403
4201	0.07578448206186295
4223	0.07616044580936432
4245	0.0680876076221466
4267	0.07825515419244766
4289	0.07810696214437485
4311	0.0760912075638771
4333	0.06970846652984619
4355	0.07253154367208481
4377	0.0818863958120346
4399	0.07154098898172379
4421	0.0671522468328476
