step	loss
21	0.43679991364479065
43	0.36529263854026794
65	0.32456904649734497
87	0.2745625078678131
109	0.2550705075263977
131	0.22271215915679932
153	0.20181402564048767
175	0.20623359084129333
197	0.17628976702690125
219	0.1683395355939865
241	0.18234409391880035
263	0.1673528403043747
285	0.15523453056812286
307	0.15749169886112213
329	0.1565978080034256
351	0.15414531528949738
373	0.15463422238826752
395	0.15641996264457703
417	0.14419786632061005
439	0.1315673142671585
461	0.14977553486824036
483	0.14392265677452087
505	0.13782858848571777
527	0.14482101798057556
549	0.14374308288097382
571	0.12955257296562195
593	0.13775835931301117
615	0.12730880081653595
637	0.13808344304561615
659	0.12871913611888885
681	0.1306232213973999
703	0.1412411630153656
725	0.1306414157152176
747	0.1316206008195877
769	0.12665383517742157
791	0.12145493179559708
813	0.12313003093004227
835	0.12465518712997437
857	0.11559619009494781
879	0.1230287030339241
901	0.13310903310775757
923	0.12251422554254532
945	0.13266989588737488
967	0.1362268030643463
989	0.12088967859745026
1011	0.1298186331987381
1033	0.13070397078990936
1055	0.11709996312856674
1077	0.11644718050956726
1099	0.13152503967285156
1121	0.12172453105449677
1143	0.12529855966567993
1165	0.1151362806558609
1187	0.10792461037635803
1209	0.12771625816822052
1231	0.11858203262090683
1253	0.14194193482398987
1275	0.1228274405002594
1297	0.12590870261192322
1319	0.13613565266132355
1341	0.12389538437128067
1363	0.12264791876077652
1385	0.11373225599527359
1407	0.12141179293394089
1429	0.1217464730143547
1451	0.12720628082752228
1473	0.11490851640701294
1495	0.12104236334562302
1517	0.12547309696674347
1539	0.11954212188720703
1561	0.12185370177030563
1583	0.11958373337984085
1605	0.11155347526073456
1627	0.11936882883310318
1649	0.11217246949672699
1671	0.12232515215873718
1693	0.11891952157020569
1715	0.12233109772205353
1737	0.11353295296430588
1759	0.11308339983224869
1781	0.11931947618722916
1803	0.12678642570972443
1825	0.11642887443304062
1847	0.12374100834131241
1869	0.11848077923059464
1891	0.12367518246173859
1913	0.12714549899101257
1935	0.10740770399570465
1957	0.11674683541059494
1979	0.11001948267221451
2001	0.10906039923429489
2023	0.11336670070886612
2045	0.10789817571640015
2067	0.10786905884742737
2089	0.11154269427061081
2111	0.11195479333400726
2133	0.10158641636371613
2155	0.10709970444440842
2177	0.11266417801380157
2199	0.11256490647792816
2221	0.11746912449598312
2243	0.10696271061897278
2265	0.1085892766714096
2287	0.10578728467226028
2309	0.12138279527425766
2331	0.10725557059049606
2353	0.11784715205430984
2375	0.11814167350530624
2397	0.11828966438770294
2419	0.11007212102413177
2441	0.10345549881458282
2463	0.12257735431194305
2485	0.11299073696136475
2507	0.10834138095378876
2529	0.11218024045228958
2551	0.1086706593632698
2573	0.11884648352861404
2595	0.11672831326723099
2617	0.10840921849012375
2639	0.11821204423904419
2661	0.11466632038354874
2683	0.12045609205961227
2705	0.104936882853508
2727	0.10577168315649033
2749	0.125901460647583
2771	0.12249910831451416
2793	0.1078319251537323
2815	0.11257099360227585
2837	0.11638352274894714
2859	0.11195092648267746
2881	0.11451461166143417
2903	0.10501327365636826
2925	0.11536604911088943
2947	0.11147543042898178
2969	0.10949345678091049
2991	0.11118421703577042
3013	0.1152849793434143
3035	0.10235504806041718
3057	0.1102432906627655
3079	0.12521740794181824
3101	0.11641247570514679
3123	0.10571373254060745
3145	0.1122608557343483
3167	0.10262477397918701
3189	0.10620933771133423
3211	0.11623222380876541
3233	0.11466037482023239
3255	0.10805152356624603
3277	0.11811002343893051
3299	0.10717616230249405
3321	0.09985490143299103
3343	0.10841847956180573
3365	0.10996388643980026
3387	0.11544470489025116
3409	0.10740109533071518
3431	0.11758357286453247
3453	0.10729867219924927
3475	0.09842720627784729
3497	0.12369640171527863
3519	0.11149432510137558
3541	0.12193315476179123
3563	0.11505386233329773
3585	0.10598628968000412
3607	0.11467598378658295
3629	0.11134137958288193
3651	0.10844415426254272
3673	0.11642126739025116
3695	0.11591184884309769
3717	0.12613435089588165
3739	0.11685726791620255
3761	0.10696258395910263
3783	0.1170845627784729
3805	0.09942775219678879
3827	0.10678459703922272
3849	0.10740824043750763
3871	0.11109555512666702
3893	0.11398553103208542
3915	0.11514579504728317
3937	0.11148011684417725
3959	0.10701841861009598
3981	0.11520303785800934
4003	0.10039637982845306
4025	0.11954754590988159
4047	0.11254998296499252
4069	0.10180404782295227
4091	0.11222144961357117
4113	0.10963786393404007
4135	0.10278225690126419
4157	0.11055891960859299
4179	0.1091693565249443
4201	0.1073649600148201
4223	0.10509909689426422
4245	0.11236409842967987
4267	0.09799192100763321
4289	0.1069628968834877
4311	0.10797914862632751
4333	0.10229512304067612
4355	0.1138196811079979
4377	0.10612665116786957
4399	0.12006091326475143
4421	0.1120450347661972
4443	0.1170521154999733
4465	0.11617764085531235
4487	0.10760512948036194
4509	0.11196489632129669
4531	0.09945573657751083
4553	0.11001856625080109
4575	0.11431443691253662
4597	0.11287448555231094
4619	0.09967794269323349
4641	0.1212221309542656
4663	0.12034782022237778
4685	0.11152654886245728
4707	0.1088661402463913
4729	0.10267544537782669
4751	0.10482649505138397
4773	0.1211332157254219
4795	0.10362198203802109
4817	0.1312457025051117
4839	0.12638768553733826
4861	0.11745254695415497
4883	0.10350127518177032
4905	0.1191503182053566
4927	0.1132964938879013
4949	0.10810969769954681
4971	0.11709728837013245
4993	0.11089508980512619
5015	0.12273462116718292
5037	0.1200859546661377
5059	0.1051936149597168
5081	0.11139627546072006
