step	loss
21	0.3689952790737152
43	0.2667587399482727
65	0.25715842843055725
87	0.23459894955158234
109	0.20872282981872559
131	0.2066105306148529
153	0.1965993344783783
175	0.200481578707695
197	0.19622282683849335
219	0.18739455938339233
241	0.20968230068683624
263	0.1868239939212799
285	0.19400657713413239
307	0.18647773563861847
329	0.16911745071411133
351	0.17847329378128052
373	0.16836796700954437
395	0.17117631435394287
417	0.18814274668693542
439	0.16217853128910065
461	0.1815924048423767
483	0.16603176295757294
505	0.17031492292881012
527	0.15776166319847107
549	0.16532780230045319
571	0.17891539633274078
593	0.16323019564151764
615	0.16565145552158356
637	0.15827538073062897
659	0.16081789135932922
681	0.16383014619350433
703	0.15843303501605988
725	0.16596673429012299
747	0.1701161414384842
769	0.14231537282466888
791	0.1584794521331787
813	0.15934258699417114
835	0.15388451516628265
857	0.16209954023361206
879	0.14593058824539185
901	0.16805635392665863
923	0.14712615311145782
945	0.15989039838314056
967	0.15681912004947662
989	0.1753394901752472
1011	0.15746267139911652
1033	0.1769143044948578
1055	0.155278280377388
1077	0.15584605932235718
1099	0.15259350836277008
1121	0.16046324372291565
1143	0.16778402030467987
1165	0.14527982473373413
1187	0.16297879815101624
1209	0.1638660430908203
1231	0.16007815301418304
1253	0.1530497521162033
1275	0.16181622445583344
1297	0.15279099345207214
1319	0.144536554813385
1341	0.1414785236120224
1363	0.15102899074554443
1385	0.1577514111995697
1407	0.15701904892921448
1429	0.155000701546669
1451	0.17498600482940674
1473	0.15831464529037476
1495	0.14353184401988983
1517	0.14836092293262482
1539	0.14634855091571808
1561	0.15442626178264618
1583	0.14470914006233215
1605	0.13668414950370789
1627	0.15187078714370728
1649	0.15117475390434265
1671	0.14423610270023346
1693	0.14980949461460114
1715	0.14853306114673615
1737	0.14543671905994415
1759	0.15004757046699524
1781	0.13605725765228271
1803	0.15808172523975372
1825	0.15787537395954132
1847	0.1390046924352646
1869	0.15178140997886658
1891	0.14551424980163574
1913	0.16072401404380798
1935	0.13001511991024017
1957	0.1439124345779419
1979	0.14943373203277588
2001	0.14739707112312317
2023	0.1309261918067932
2045	0.1454794853925705
2067	0.16587823629379272
2089	0.16061092913150787
2111	0.1560395210981369
2133	0.1387178599834442
2155	0.13525381684303284
2177	0.15103057026863098
2199	0.13542112708091736
2221	0.14907625317573547
2243	0.14836746454238892
2265	0.12875379621982574
2287	0.15215548872947693
2309	0.13928432762622833
2331	0.13542810082435608
2353	0.12963815033435822
2375	0.1449742466211319
2397	0.15485374629497528
2419	0.13794367015361786
2441	0.14408162236213684
2463	0.14408595860004425
2485	0.13033302128314972
2507	0.1288483887910843
2529	0.14494051039218903
2551	0.13678382337093353
2573	0.1409948170185089
2595	0.13638173043727875
2617	0.14215776324272156
2639	0.12813058495521545
2661	0.14111755788326263
2683	0.12445513159036636
2705	0.12989315390586853
2727	0.12457305192947388
2749	0.12522703409194946
2771	0.12663261592388153
2793	0.13654550909996033
2815	0.12324715405702591
2837	0.14209458231925964
2859	0.139768585562706
2881	0.15334542095661163
2903	0.13888101279735565
2925	0.1240132600069046
2947	0.12022813409566879
2969	0.12848606705665588
2991	0.11680413037538528
3013	0.11218755692243576
3035	0.14984452724456787
3057	0.14153431355953217
3079	0.14115145802497864
3101	0.14559736847877502
3123	0.11206932365894318
3145	0.1263258159160614
3167	0.14442969858646393
3189	0.13763073086738586
3211	0.13909873366355896
3233	0.146933913230896
3255	0.12831395864486694
3277	0.12583203613758087
3299	0.1428995579481125
3321	0.12116894870996475
3343	0.14027874171733856
3365	0.1482679545879364
3387	0.13672691583633423
3409	0.1431126743555069
3431	0.14287202060222626
3453	0.14012837409973145
3475	0.1342240869998932
3497	0.1219567060470581
3519	0.1537548452615738
3541	0.13089875876903534
3563	0.1404954195022583
3585	0.13479562103748322
3607	0.14368465542793274
3629	0.13197475671768188
3651	0.14530691504478455
3673	0.14055325090885162
3695	0.134251207113266
3717	0.10986443608999252
3739	0.13735100626945496
3761	0.14680811762809753
3783	0.1263355165719986
3805	0.12594862282276154
3827	0.14044302701950073
3849	0.13228951394557953
3871	0.14191322028636932
3893	0.130559504032135
3915	0.146930530667305
3937	0.14716468751430511
3959	0.1323075145483017
3981	0.1275026500225067
4003	0.1337183564901352
4025	0.14370405673980713
4047	0.14902453124523163
4069	0.1329674869775772
4091	0.11395443230867386
4113	0.14971691370010376
4135	0.129202201962471
4157	0.13634614646434784
4179	0.13051295280456543
4201	0.13265520334243774
4223	0.13924843072891235
4245	0.13160769641399384
4267	0.11951666325330734
4289	0.13237175345420837
4311	0.13304859399795532
4333	0.13616766035556793
4355	0.13288511335849762
4377	0.13208647072315216
4399	0.15638257563114166
4421	0.13908857107162476
4443	0.13618828356266022
4465	0.12954139709472656
4487	0.12520140409469604
4509	0.13509295880794525
4531	0.12941916286945343
4553	0.13447967171669006
4575	0.13173231482505798
4597	0.14292098581790924
4619	0.12656241655349731
4641	0.11868874728679657
4663	0.13882851600646973
4685	0.13311883807182312
4707	0.13444630801677704
4729	0.1278335601091385
4751	0.12674835324287415
4773	0.13655336201190948
4795	0.11586208641529083
4817	0.12532006204128265
4839	0.13484737277030945
4861	0.11458845436573029
4883	0.12204628437757492
4905	0.1476702094078064
4927	0.12526562809944153
4949	0.13384835422039032
4971	0.14518386125564575
4993	0.13126374781131744
5015	0.12874482572078705
5037	0.13007046282291412
5059	0.12590456008911133
5081	0.11425952613353729
5103	0.13408076763153076
5125	0.13138176500797272
5147	0.13503366708755493
5169	0.14245818555355072
5191	0.1204170361161232
5213	0.1313098669052124
5235	0.1460558921098709
5257	0.13560408353805542
5279	0.1424018144607544
5301	0.12267421931028366
5323	0.13165614008903503
5345	0.13456307351589203
5367	0.12426561117172241
5389	0.11842014640569687
5411	0.12843967974185944
5433	0.1447901874780655
5455	0.13228406012058258
5477	0.132059708237648
5499	0.12971045076847076
5521	0.12507767975330353
5543	0.14217479526996613
5565	0.1288090944290161
5587	0.127350315451622
5609	0.12953485548496246
5631	0.13176071643829346
5653	0.12533174455165863
5675	0.13192003965377808
5697	0.12313225865364075
5719	0.1392529457807541
5741	0.1402752846479416
5763	0.14283867180347443
5785	0.127008318901062
5807	0.13833610713481903
5829	0.13486738502979279
5851	0.12627539038658142
5873	0.12295375019311905
5895	0.14336630702018738
5917	0.14881598949432373
5939	0.13085518777370453
5961	0.1252998560667038
5983	0.12211348116397858
6005	0.12306539714336395
6027	0.12509660422801971
6049	0.13515588641166687
6071	0.1335459053516388
6093	0.13545462489128113
6115	0.13231322169303894
6137	0.14622339606285095
6159	0.1270928829908371
6181	0.1291431039571762
6203	0.12815728783607483
6225	0.14235948026180267
6247	0.13525965809822083
6269	0.13326267898082733
6291	0.12950964272022247
6313	0.1322212815284729
6335	0.12330078333616257
6357	0.11889403313398361
6379	0.12455128133296967
6401	0.13335572183132172
6423	0.14818112552165985
